CODIGO_DEPARTAMENTO,NOMBRE_DEPARTAMENTO,CODIGO_MUNICIPIO,NOMBRE_MUNICIPIO,CODIGO_DANE_MANZANA,CATEGORIA_MUNICIPIO,NIVEL_VULNERABILIDAD,TIPO_VULNERABILIDAD,IPM
11,BOGOTA,11001,BOGOTA,1100110000000024040208,ESPECIAL,Vulnerabilidad baja,1,9
11,BOGOTA,11001,BOGOTA,1100110000000024040209,ESPECIAL,Vulnerabilidad media-baja,2,12
11,BOGOTA,11001,BOGOTA,1100110000000024040210,ESPECIAL,Vulnerabilidad media-baja,2,0
11,BOGOTA,11001,BOGOTA,1100110000000024040211,ESPECIAL,Vulnerabilidad media-baja,2,12
11,BOGOTA,11001,BOGOTA,1100110000000024040212,ESPECIAL,Vulnerabilidad media-baja,2,20
11,BOGOTA,11001,BOGOTA,1100110000000024040301,ESPECIAL,Vulnerabilidad baja,1,13
11,BOGOTA,11001,BOGOTA,1100110000000024040302,ESPECIAL,Vulnerabilidad media-baja,2,7
11,BOGOTA,11001,BOGOTA,1100110000000024040303,ESPECIAL,Vulnerabilidad media,3,4
11,BOGOTA,11001,BOGOTA,1100110000000024040304,ESPECIAL,Vulnerabilidad baja,1,3
11,BOGOTA,11001,BOGOTA,1100110000000024040305,ESPECIAL,Vulnerabilidad media,3,9
11,BOGOTA,11001,BOGOTA,1100110000000024040306,ESPECIAL,Vulnerabilidad media-baja,2,2
11,BOGOTA,11001,BOGOTA,1100110000000024040307,ESPECIAL,Vulnerabilidad media,3,11
11,BOGOTA,11001,BOGOTA,1100110000000024040308,ESPECIAL,Vulnerabilidad media,3,5
11,BOGOTA,11001,BOGOTA,1100110000000024040309,ESPECIAL,Vulnerabilidad baja,1,5
11,BOGOTA,11001,BOGOTA,1100110000000024040310,ESPECIAL,Vulnerabilidad media-baja,2,6
11,BOGOTA,11001,BOGOTA,1100110000000024040311,ESPECIAL,Vulnerabilidad media-baja,2,6
11,BOGOTA,11001,BOGOTA,1100110000000024040312,ESPECIAL,Vulnerabilidad media-baja,2,10
11,BOGOTA,11001,BOGOTA,1100110000000024040313,ESPECIAL,Vulnerabilidad media-baja,2,8
11,BOGOTA,11001,BOGOTA,1100110000000024040314,ESPECIAL,Vulnerabilidad media,3,12
11,BOGOTA,11001,BOGOTA,1100110000000024040315,ESPECIAL,Vulnerabilidad media-baja,2,4
11,BOGOTA,11001,BOGOTA,1100110000000024040316,ESPECIAL,Vulnerabilidad media,3,7
11,BOGOTA,11001,BOGOTA,1100110000000024040317,ESPECIAL,Vulnerabilidad media,3,17
11,BOGOTA,11001,BOGOTA,1100110000000024040318,ESPECIAL,Vulnerabilidad baja,1,32
11,BOGOTA,11001,BOGOTA,1100110000000024040401,ESPECIAL,Vulnerabilidad media-baja,2,31
11,BOGOTA,11001,BOGOTA,1100110000000024040402,ESPECIAL,Vulnerabilidad media,3,13
11,BOGOTA,11001,BOGOTA,1100110000000024040403,ESPECIAL,Vulnerabilidad media-baja,2,22
11,BOGOTA,11001,BOGOTA,1100110000000024040404,ESPECIAL,Vulnerabilidad media-baja,2,16
11,BOGOTA,11001,BOGOTA,1100110000000024040405,ESPECIAL,Vulnerabilidad baja,1,21
11,BOGOTA,11001,BOGOTA,1100110000000024040406,ESPECIAL,Vulnerabilidad media,3,4
11,BOGOTA,11001,BOGOTA,1100110000000024040407,ESPECIAL,Vulnerabilidad media-baja,2,20
11,BOGOTA,11001,BOGOTA,1100110000000024040408,ESPECIAL,Vulnerabilidad media-baja,2,8
11,BOGOTA,11001,BOGOTA,1100110000000024040409,ESPECIAL,Vulnerabilidad media,3,12
11,BOGOTA,11001,BOGOTA,1100110000000024040410,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024040412,ESPECIAL,Vulnerabilidad media-baja,2,18
11,BOGOTA,11001,BOGOTA,1100110000000024040414,ESPECIAL,Vulnerabilidad baja,1,17
11,BOGOTA,11001,BOGOTA,1100110000000024040501,ESPECIAL,Vulnerabilidad media-baja,2,10
11,BOGOTA,11001,BOGOTA,1100110000000024040502,ESPECIAL,Vulnerabilidad media-baja,2,9
11,BOGOTA,11001,BOGOTA,1100110000000024040503,ESPECIAL,Vulnerabilidad media-baja,2,0
11,BOGOTA,11001,BOGOTA,1100110000000024040504,ESPECIAL,Vulnerabilidad media-baja,2,14
11,BOGOTA,11001,BOGOTA,1100110000000024040505,ESPECIAL,Vulnerabilidad media-baja,2,9
11,BOGOTA,11001,BOGOTA,1100110000000024040506,ESPECIAL,Vulnerabilidad media-baja,2,8
11,BOGOTA,11001,BOGOTA,1100110000000024040507,ESPECIAL,Vulnerabilidad media-baja,2,5
11,BOGOTA,11001,BOGOTA,1100110000000024040508,ESPECIAL,Vulnerabilidad media-baja,2,0
11,BOGOTA,11001,BOGOTA,1100110000000024040509,ESPECIAL,Vulnerabilidad media,3,9
11,BOGOTA,11001,BOGOTA,1100110000000024040510,ESPECIAL,Vulnerabilidad media,3,5
11,BOGOTA,11001,BOGOTA,1100110000000024040511,ESPECIAL,Vulnerabilidad media,3,11
11,BOGOTA,11001,BOGOTA,1100110000000024040512,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024050106,ESPECIAL,Vulnerabilidad baja,1,4
11,BOGOTA,11001,BOGOTA,1100110000000024050107,ESPECIAL,Vulnerabilidad media-alta,4,15
11,BOGOTA,11001,BOGOTA,1100110000000024050202,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024050204,ESPECIAL,Vulnerabilidad baja,1,1
11,BOGOTA,11001,BOGOTA,1100110000000024050205,ESPECIAL,Vulnerabilidad baja,1,3
11,BOGOTA,11001,BOGOTA,1100110000000024050206,ESPECIAL,Vulnerabilidad baja,1,10
11,BOGOTA,11001,BOGOTA,1100110000000024050211,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024050212,ESPECIAL,Vulnerabilidad baja,1,18
11,BOGOTA,11001,BOGOTA,1100110000000024050214,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024050215,ESPECIAL,Vulnerabilidad media,3,4
11,BOGOTA,11001,BOGOTA,1100110000000024050217,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024050302,ESPECIAL,Vulnerabilidad media-baja,2,6
11,BOGOTA,11001,BOGOTA,1100110000000024050303,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024050305,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024050306,ESPECIAL,Vulnerabilidad baja,1,6
11,BOGOTA,11001,BOGOTA,1100110000000024050307,ESPECIAL,Vulnerabilidad media-baja,2,3
11,BOGOTA,11001,BOGOTA,1100110000000024050308,ESPECIAL,Vulnerabilidad baja,1,4
11,BOGOTA,11001,BOGOTA,1100110000000024050309,ESPECIAL,Vulnerabilidad baja,1,6
11,BOGOTA,11001,BOGOTA,1100110000000024050310,ESPECIAL,Vulnerabilidad media-baja,2,8
11,BOGOTA,11001,BOGOTA,1100110000000024050311,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024050312,ESPECIAL,Vulnerabilidad media-baja,2,5
11,BOGOTA,11001,BOGOTA,1100110000000024050313,ESPECIAL,Vulnerabilidad media-baja,2,6
11,BOGOTA,11001,BOGOTA,1100110000000024050314,ESPECIAL,Vulnerabilidad media,3,5
11,BOGOTA,11001,BOGOTA,1100110000000024050315,ESPECIAL,Vulnerabilidad baja,1,8
11,BOGOTA,11001,BOGOTA,1100110000000024050316,ESPECIAL,Vulnerabilidad media-baja,2,2
11,BOGOTA,11001,BOGOTA,1100110000000024050320,ESPECIAL,Vulnerabilidad baja,1,2
11,BOGOTA,11001,BOGOTA,1100110000000024050322,ESPECIAL,Vulnerabilidad media,3,4
11,BOGOTA,11001,BOGOTA,1100110000000024050323,ESPECIAL,Vulnerabilidad baja,1,2
11,BOGOTA,11001,BOGOTA,1100110000000024050324,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024050325,ESPECIAL,Vulnerabilidad media,3,1
11,BOGOTA,11001,BOGOTA,1100110000000024050326,ESPECIAL,Vulnerabilidad media-baja,2,12
11,BOGOTA,11001,BOGOTA,1100110000000024060101,ESPECIAL,Vulnerabilidad media-baja,2,14
11,BOGOTA,11001,BOGOTA,1100110000000024060102,ESPECIAL,Vulnerabilidad media-baja,2,13
11,BOGOTA,11001,BOGOTA,1100110000000024060103,ESPECIAL,Vulnerabilidad media,3,9
11,BOGOTA,11001,BOGOTA,1100110000000024060104,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024060105,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024060106,ESPECIAL,Vulnerabilidad media,3,22
11,BOGOTA,11001,BOGOTA,1100110000000024060107,ESPECIAL,Vulnerabilidad media-baja,2,18
11,BOGOTA,11001,BOGOTA,1100110000000024060108,ESPECIAL,Vulnerabilidad baja,1,11
11,BOGOTA,11001,BOGOTA,1100110000000024060109,ESPECIAL,Vulnerabilidad media-baja,2,18
11,BOGOTA,11001,BOGOTA,1100110000000024060110,ESPECIAL,Vulnerabilidad baja,1,17
11,BOGOTA,11001,BOGOTA,1100110000000024060111,ESPECIAL,Vulnerabilidad baja,1,9
11,BOGOTA,11001,BOGOTA,1100110000000024060201,ESPECIAL,Vulnerabilidad media-baja,2,7
11,BOGOTA,11001,BOGOTA,1100110000000024060202,ESPECIAL,Vulnerabilidad media,3,4
11,BOGOTA,11001,BOGOTA,1100110000000024060203,ESPECIAL,Vulnerabilidad media-baja,2,5
11,BOGOTA,11001,BOGOTA,1100110000000024060204,ESPECIAL,Vulnerabilidad media,3,3
11,BOGOTA,11001,BOGOTA,1100110000000024060205,ESPECIAL,Vulnerabilidad media-baja,2,8
11,BOGOTA,11001,BOGOTA,1100110000000024060206,ESPECIAL,Vulnerabilidad media,3,6
11,BOGOTA,11001,BOGOTA,1100110000000024060207,ESPECIAL,Vulnerabilidad media-baja,2,6
11,BOGOTA,11001,BOGOTA,1100110000000024060208,ESPECIAL,Vulnerabilidad media-baja,2,20
11,BOGOTA,11001,BOGOTA,1100110000000024060209,ESPECIAL,Vulnerabilidad media-baja,2,9
11,BOGOTA,11001,BOGOTA,1100110000000024060210,ESPECIAL,Vulnerabilidad media,3,9
11,BOGOTA,11001,BOGOTA,1100110000000024060211,ESPECIAL,Vulnerabilidad media-baja,2,6
11,BOGOTA,11001,BOGOTA,1100110000000024060212,ESPECIAL,Vulnerabilidad media-baja,2,7
11,BOGOTA,11001,BOGOTA,1100110000000024060213,ESPECIAL,Vulnerabilidad media,3,13
11,BOGOTA,11001,BOGOTA,1100110000000024060301,ESPECIAL,Vulnerabilidad media,3,8
11,BOGOTA,11001,BOGOTA,1100110000000024060302,ESPECIAL,Vulnerabilidad media,3,10
11,BOGOTA,11001,BOGOTA,1100110000000024060303,ESPECIAL,Vulnerabilidad media,3,15
11,BOGOTA,11001,BOGOTA,1100110000000024060304,ESPECIAL,Vulnerabilidad media,3,5
11,BOGOTA,11001,BOGOTA,1100110000000024060305,ESPECIAL,Vulnerabilidad media,3,10
11,BOGOTA,11001,BOGOTA,1100110000000024060306,ESPECIAL,Vulnerabilidad media-alta,4,10
11,BOGOTA,11001,BOGOTA,1100110000000024060307,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024060308,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024060309,ESPECIAL,Vulnerabilidad media-baja,2,5
11,BOGOTA,11001,BOGOTA,1100110000000024060310,ESPECIAL,Vulnerabilidad media-baja,2,19
11,BOGOTA,11001,BOGOTA,1100110000000024060311,ESPECIAL,Vulnerabilidad media,3,25
11,BOGOTA,11001,BOGOTA,1100110000000024060312,ESPECIAL,Vulnerabilidad media,3,12
11,BOGOTA,11001,BOGOTA,1100110000000024060313,ESPECIAL,Vulnerabilidad media-baja,2,19
11,BOGOTA,11001,BOGOTA,1100110000000024060401,ESPECIAL,Vulnerabilidad media,3,5
11,BOGOTA,11001,BOGOTA,1100110000000024060402,ESPECIAL,Vulnerabilidad media-baja,2,18
11,BOGOTA,11001,BOGOTA,1100110000000024060403,ESPECIAL,Vulnerabilidad baja,1,13
11,BOGOTA,11001,BOGOTA,1100110000000024060404,ESPECIAL,Vulnerabilidad media,3,9
11,BOGOTA,11001,BOGOTA,1100110000000024060405,ESPECIAL,Vulnerabilidad media-baja,2,16
11,BOGOTA,11001,BOGOTA,1100110000000024060406,ESPECIAL,Vulnerabilidad media-baja,2,0
11,BOGOTA,11001,BOGOTA,1100110000000024060407,ESPECIAL,Vulnerabilidad media,3,7
11,BOGOTA,11001,BOGOTA,1100110000000024060408,ESPECIAL,Vulnerabilidad media-alta,4,10
11,BOGOTA,11001,BOGOTA,1100110000000024060409,ESPECIAL,Vulnerabilidad media,3,11
11,BOGOTA,11001,BOGOTA,1100110000000024060410,ESPECIAL,Vulnerabilidad media,3,16
11,BOGOTA,11001,BOGOTA,1100110000000024060411,ESPECIAL,Vulnerabilidad media-baja,2,20
11,BOGOTA,11001,BOGOTA,1100110000000024060412,ESPECIAL,Vulnerabilidad media-baja,2,13
11,BOGOTA,11001,BOGOTA,1100110000000024060413,ESPECIAL,Vulnerabilidad media,3,12
11,BOGOTA,11001,BOGOTA,1100110000000024060414,ESPECIAL,Vulnerabilidad baja,1,22
11,BOGOTA,11001,BOGOTA,1100110000000024060415,ESPECIAL,Vulnerabilidad media-baja,2,20
11,BOGOTA,11001,BOGOTA,1100110000000024060501,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024060502,ESPECIAL,Vulnerabilidad baja,1,6
11,BOGOTA,11001,BOGOTA,1100110000000024060503,ESPECIAL,Vulnerabilidad media,3,12
11,BOGOTA,11001,BOGOTA,1100110000000024060504,ESPECIAL,Vulnerabilidad media,3,15
11,BOGOTA,11001,BOGOTA,1100110000000024060505,ESPECIAL,Vulnerabilidad media,3,8
11,BOGOTA,11001,BOGOTA,1100110000000024060506,ESPECIAL,Vulnerabilidad media-baja,2,10
11,BOGOTA,11001,BOGOTA,1100110000000024060507,ESPECIAL,Vulnerabilidad media,3,13
11,BOGOTA,11001,BOGOTA,1100110000000024060508,ESPECIAL,Vulnerabilidad media,3,10
11,BOGOTA,11001,BOGOTA,1100110000000024060509,ESPECIAL,Vulnerabilidad media-baja,2,7
11,BOGOTA,11001,BOGOTA,1100110000000024060510,ESPECIAL,Vulnerabilidad media-baja,2,7
11,BOGOTA,11001,BOGOTA,1100110000000024060511,ESPECIAL,Vulnerabilidad media,3,13
11,BOGOTA,11001,BOGOTA,1100110000000024060512,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024070101,ESPECIAL,Vulnerabilidad media-baja,2,19
11,BOGOTA,11001,BOGOTA,1100110000000024070102,ESPECIAL,Vulnerabilidad media-baja,2,10
11,BOGOTA,11001,BOGOTA,1100110000000024070103,ESPECIAL,Vulnerabilidad media-baja,2,8
11,BOGOTA,11001,BOGOTA,1100110000000024070104,ESPECIAL,Vulnerabilidad media,3,13
11,BOGOTA,11001,BOGOTA,1100110000000024070105,ESPECIAL,Vulnerabilidad media-baja,2,8
11,BOGOTA,11001,BOGOTA,1100110000000024070106,ESPECIAL,Vulnerabilidad media,3,18
11,BOGOTA,11001,BOGOTA,1100110000000024070107,ESPECIAL,Vulnerabilidad media,3,10
11,BOGOTA,11001,BOGOTA,1100110000000024070108,ESPECIAL,Vulnerabilidad media,3,10
11,BOGOTA,11001,BOGOTA,1100110000000024070109,ESPECIAL,Vulnerabilidad media,3,4
11,BOGOTA,11001,BOGOTA,1100110000000024070110,ESPECIAL,Vulnerabilidad media,3,15
11,BOGOTA,11001,BOGOTA,1100110000000024070111,ESPECIAL,Vulnerabilidad media-baja,2,8
11,BOGOTA,11001,BOGOTA,1100110000000024070112,ESPECIAL,Vulnerabilidad media,3,12
11,BOGOTA,11001,BOGOTA,1100110000000024070113,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024070201,ESPECIAL,Vulnerabilidad media-baja,2,7
11,BOGOTA,11001,BOGOTA,1100110000000024070202,ESPECIAL,Vulnerabilidad media,3,14
11,BOGOTA,11001,BOGOTA,1100110000000024070203,ESPECIAL,Vulnerabilidad baja,1,10
11,BOGOTA,11001,BOGOTA,1100110000000024070204,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024070205,ESPECIAL,Vulnerabilidad media-baja,2,9
11,BOGOTA,11001,BOGOTA,1100110000000024070206,ESPECIAL,Vulnerabilidad media,3,9
11,BOGOTA,11001,BOGOTA,1100110000000024070207,ESPECIAL,Vulnerabilidad media,3,7
11,BOGOTA,11001,BOGOTA,1100110000000024070208,ESPECIAL,Vulnerabilidad media,3,10
11,BOGOTA,11001,BOGOTA,1100110000000024070209,ESPECIAL,Vulnerabilidad media,3,7
11,BOGOTA,11001,BOGOTA,1100110000000024070210,ESPECIAL,Vulnerabilidad media-baja,2,15
11,BOGOTA,11001,BOGOTA,1100110000000024070211,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024070212,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024070301,ESPECIAL,Vulnerabilidad media-baja,2,14
11,BOGOTA,11001,BOGOTA,1100110000000024070302,ESPECIAL,Vulnerabilidad media-baja,2,12
11,BOGOTA,11001,BOGOTA,1100110000000024070303,ESPECIAL,Vulnerabilidad media-baja,2,22
11,BOGOTA,11001,BOGOTA,1100110000000024070304,ESPECIAL,Vulnerabilidad media,3,24
11,BOGOTA,11001,BOGOTA,1100110000000024070305,ESPECIAL,Vulnerabilidad media-baja,2,10
11,BOGOTA,11001,BOGOTA,1100110000000024070306,ESPECIAL,Vulnerabilidad media,3,10
11,BOGOTA,11001,BOGOTA,1100110000000024070307,ESPECIAL,Vulnerabilidad media-baja,2,23
11,BOGOTA,11001,BOGOTA,1100110000000024070308,ESPECIAL,Vulnerabilidad media-baja,2,6
11,BOGOTA,11001,BOGOTA,1100110000000024070309,ESPECIAL,Vulnerabilidad media,3,11
11,BOGOTA,11001,BOGOTA,1100110000000024070310,ESPECIAL,Vulnerabilidad media-baja,2,13
11,BOGOTA,11001,BOGOTA,1100110000000024070311,ESPECIAL,Vulnerabilidad media-baja,2,15
11,BOGOTA,11001,BOGOTA,1100110000000024070312,ESPECIAL,Vulnerabilidad media-baja,2,8
11,BOGOTA,11001,BOGOTA,1100110000000024070401,ESPECIAL,Vulnerabilidad media-baja,2,8
11,BOGOTA,11001,BOGOTA,1100110000000024070402,ESPECIAL,Vulnerabilidad media-baja,2,21
11,BOGOTA,11001,BOGOTA,1100110000000024070403,ESPECIAL,Vulnerabilidad media-baja,2,6
11,BOGOTA,11001,BOGOTA,1100110000000024070404,ESPECIAL,Vulnerabilidad media-baja,2,8
11,BOGOTA,11001,BOGOTA,1100110000000024070405,ESPECIAL,Vulnerabilidad baja,1,18
11,BOGOTA,11001,BOGOTA,1100110000000024070406,ESPECIAL,Vulnerabilidad media,3,14
11,BOGOTA,11001,BOGOTA,1100110000000024070407,ESPECIAL,Vulnerabilidad media-baja,2,7
11,BOGOTA,11001,BOGOTA,1100110000000024070408,ESPECIAL,Vulnerabilidad media-baja,2,10
11,BOGOTA,11001,BOGOTA,1100110000000024070409,ESPECIAL,Vulnerabilidad media-baja,2,0
11,BOGOTA,11001,BOGOTA,1100110000000024070410,ESPECIAL,Vulnerabilidad media-baja,2,8
11,BOGOTA,11001,BOGOTA,1100110000000024080101,ESPECIAL,Vulnerabilidad media,3,13
11,BOGOTA,11001,BOGOTA,1100110000000024080102,ESPECIAL,Vulnerabilidad media-baja,2,16
11,BOGOTA,11001,BOGOTA,1100110000000024080103,ESPECIAL,Vulnerabilidad media,3,4
11,BOGOTA,11001,BOGOTA,1100110000000024080104,ESPECIAL,Vulnerabilidad media,3,11
11,BOGOTA,11001,BOGOTA,1100110000000024080105,ESPECIAL,Vulnerabilidad media,3,12
11,BOGOTA,11001,BOGOTA,1100110000000024080106,ESPECIAL,Vulnerabilidad media,3,5
11,BOGOTA,11001,BOGOTA,1100110000000024080107,ESPECIAL,Vulnerabilidad media,3,13
11,BOGOTA,11001,BOGOTA,1100110000000024080108,ESPECIAL,Vulnerabilidad media,3,9
11,BOGOTA,11001,BOGOTA,1100110000000024080109,ESPECIAL,Vulnerabilidad baja,1,5
11,BOGOTA,11001,BOGOTA,1100110000000024080110,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024080111,ESPECIAL,Vulnerabilidad media,3,5
11,BOGOTA,11001,BOGOTA,1100110000000024080112,ESPECIAL,Vulnerabilidad media,3,8
11,BOGOTA,11001,BOGOTA,1100110000000024080201,ESPECIAL,Vulnerabilidad media-baja,2,6
11,BOGOTA,11001,BOGOTA,1100110000000024080202,ESPECIAL,Vulnerabilidad media-baja,2,8
11,BOGOTA,11001,BOGOTA,1100110000000024080203,ESPECIAL,Vulnerabilidad media-baja,2,21
11,BOGOTA,11001,BOGOTA,1100110000000024080204,ESPECIAL,Vulnerabilidad media,3,7
11,BOGOTA,11001,BOGOTA,1100110000000024080205,ESPECIAL,Vulnerabilidad media-baja,2,16
11,BOGOTA,11001,BOGOTA,1100110000000024080206,ESPECIAL,Vulnerabilidad media-baja,2,22
11,BOGOTA,11001,BOGOTA,1100110000000024080207,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024080208,ESPECIAL,Vulnerabilidad media,3,15
11,BOGOTA,11001,BOGOTA,1100110000000024080209,ESPECIAL,Vulnerabilidad media,3,7
11,BOGOTA,11001,BOGOTA,1100110000000024080210,ESPECIAL,Vulnerabilidad baja,1,11
11,BOGOTA,11001,BOGOTA,1100110000000024080211,ESPECIAL,Vulnerabilidad media,3,22
11,BOGOTA,11001,BOGOTA,1100110000000024080212,ESPECIAL,Vulnerabilidad media-baja,2,21
11,BOGOTA,11001,BOGOTA,1100110000000024080301,ESPECIAL,Vulnerabilidad media,3,9
11,BOGOTA,11001,BOGOTA,1100110000000024080302,ESPECIAL,Vulnerabilidad media,3,13
11,BOGOTA,11001,BOGOTA,1100110000000024080303,ESPECIAL,Vulnerabilidad media,3,13
11,BOGOTA,11001,BOGOTA,1100110000000024080304,ESPECIAL,Vulnerabilidad media,3,10
11,BOGOTA,11001,BOGOTA,1100110000000024080305,ESPECIAL,Vulnerabilidad media,3,9
11,BOGOTA,11001,BOGOTA,1100110000000024080306,ESPECIAL,Vulnerabilidad media-baja,2,24
11,BOGOTA,11001,BOGOTA,1100110000000024080307,ESPECIAL,Vulnerabilidad media-baja,2,15
11,BOGOTA,11001,BOGOTA,1100110000000024080308,ESPECIAL,Vulnerabilidad media-baja,2,12
11,BOGOTA,11001,BOGOTA,1100110000000024080309,ESPECIAL,Vulnerabilidad media,3,16
11,BOGOTA,11001,BOGOTA,1100110000000024080310,ESPECIAL,Vulnerabilidad media-baja,2,19
11,BOGOTA,11001,BOGOTA,1100110000000024080311,ESPECIAL,Vulnerabilidad media-baja,2,5
11,BOGOTA,11001,BOGOTA,1100110000000024080312,ESPECIAL,Vulnerabilidad media-baja,2,15
11,BOGOTA,11001,BOGOTA,1100110000000024080401,ESPECIAL,Vulnerabilidad media-baja,2,7
11,BOGOTA,11001,BOGOTA,1100110000000024080402,ESPECIAL,Vulnerabilidad media,3,13
11,BOGOTA,11001,BOGOTA,1100110000000024080403,ESPECIAL,Vulnerabilidad media,3,15
11,BOGOTA,11001,BOGOTA,1100110000000024080404,ESPECIAL,Vulnerabilidad baja,1,6
11,BOGOTA,11001,BOGOTA,1100110000000024080405,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024080406,ESPECIAL,Vulnerabilidad media-baja,2,16
11,BOGOTA,11001,BOGOTA,1100110000000024080407,ESPECIAL,Vulnerabilidad media-baja,2,7
11,BOGOTA,11001,BOGOTA,1100110000000024080408,ESPECIAL,Vulnerabilidad baja,1,11
11,BOGOTA,11001,BOGOTA,1100110000000024080409,ESPECIAL,Vulnerabilidad media-baja,2,33
11,BOGOTA,11001,BOGOTA,1100110000000024080410,ESPECIAL,Vulnerabilidad media,3,17
11,BOGOTA,11001,BOGOTA,1100110000000024080501,ESPECIAL,Vulnerabilidad media,3,16
11,BOGOTA,11001,BOGOTA,1100110000000024080502,ESPECIAL,Vulnerabilidad media-alta,4,12
11,BOGOTA,11001,BOGOTA,1100110000000024080503,ESPECIAL,Vulnerabilidad media,3,10
11,BOGOTA,11001,BOGOTA,1100110000000024080504,ESPECIAL,Vulnerabilidad baja,1,16
11,BOGOTA,11001,BOGOTA,1100110000000024080505,ESPECIAL,Vulnerabilidad media,3,9
11,BOGOTA,11001,BOGOTA,1100110000000024080506,ESPECIAL,Vulnerabilidad media-baja,2,12
11,BOGOTA,11001,BOGOTA,1100110000000024080507,ESPECIAL,Vulnerabilidad media-baja,2,7
11,BOGOTA,11001,BOGOTA,1100110000000024080508,ESPECIAL,Vulnerabilidad media-baja,2,6
11,BOGOTA,11001,BOGOTA,1100110000000024080509,ESPECIAL,Vulnerabilidad media,3,6
11,BOGOTA,11001,BOGOTA,1100110000000024080510,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024080511,ESPECIAL,Vulnerabilidad media-baja,2,3
11,BOGOTA,11001,BOGOTA,1100110000000024080601,ESPECIAL,Vulnerabilidad baja,1,3
11,BOGOTA,11001,BOGOTA,1100110000000024080602,ESPECIAL,Vulnerabilidad media-baja,2,8
11,BOGOTA,11001,BOGOTA,1100110000000024080603,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024080604,ESPECIAL,Vulnerabilidad media-baja,2,27
11,BOGOTA,11001,BOGOTA,1100110000000024080605,ESPECIAL,Vulnerabilidad baja,1,8
11,BOGOTA,11001,BOGOTA,1100110000000024080606,ESPECIAL,Vulnerabilidad media,3,17
11,BOGOTA,11001,BOGOTA,1100110000000024080607,ESPECIAL,Vulnerabilidad media-baja,2,13
11,BOGOTA,11001,BOGOTA,1100110000000024080608,ESPECIAL,Vulnerabilidad media-baja,2,3
11,BOGOTA,11001,BOGOTA,1100110000000024080609,ESPECIAL,Vulnerabilidad media-baja,2,9
11,BOGOTA,11001,BOGOTA,1100110000000024080610,ESPECIAL,Vulnerabilidad media-baja,2,8
11,BOGOTA,11001,BOGOTA,1100110000000024080611,ESPECIAL,Vulnerabilidad media-baja,2,17
11,BOGOTA,11001,BOGOTA,1100110000000024080612,ESPECIAL,Vulnerabilidad media-baja,2,7
11,BOGOTA,11001,BOGOTA,1100110000000024080613,ESPECIAL,Vulnerabilidad media-baja,2,6
11,BOGOTA,11001,BOGOTA,1100110000000024090103,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024090104,ESPECIAL,Vulnerabilidad baja,1,3
11,BOGOTA,11001,BOGOTA,1100110000000024090109,ESPECIAL,Vulnerabilidad baja,1,0
11,BOGOTA,11001,BOGOTA,1100110000000024090110,ESPECIAL,Vulnerabilidad baja,1,0
